danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,playlist_id,category,category_id,creation_date,_rid,_self,_etag,_attachments,_ts,album,artists,available_markets,disc_number,explicit,external_ids,external_urls,href,is_local,name,popularity,preview_url,track_number
0.888,0.948,0,-5.658,1,0.189,0.068,0.00357,0.24,0.51,127.001,audio_features,05IOuexttkZG6eQLFi3v40,spotify:track:05IOuexttkZG6eQLFi3v40,https://api.spotify.com/v1/tracks/05IOuexttkZG6eQLFi3v40,https://api.spotify.com/v1/audio-analysis/05IOuexttkZG6eQLFi3v40,188916,4,,,,,ixBOAOMPL4XtAQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XtAQAAAAAAAA==/,"""090084d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,6dlPgHkvVUMkTBsovGFAxH,7lQOxDl96wmNoqGoW4kgv4,,1.0,False,,,https://api.spotify.com/v1/tracks/05IOuexttkZG6eQLFi3v40,False,New Bottega,63.0,https://p.scdn.co/mp3-preview/6cf2275e799a464f9d8fbc87d6721a5a5f3ec58a?cid=eb1060ace869470199dfb41aaecca2ab,1.0
0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,audio_features,6ldwfK0yWgTAlmIfuQkTYN,spotify:track:6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/tracks/6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/audio-analysis/6ldwfK0yWgTAlmIfuQkTYN,203600,4,,,,,ixBOAOMPL4XuAQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XuAQAAAAAAAA==/,"""090085d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,5ax3GTsfX5uCUaNgnJsSG5,26dSoYclwsYLMAKD3tpOr4,,1.0,False,,,https://api.spotify.com/v1/tracks/6ldwfK0yWgTAlmIfuQkTYN,False,I'm a Slave 4 U,71.0,https://p.scdn.co/mp3-preview/411aec589673bde64084922356db7fd5f19cd871?cid=eb1060ace869470199dfb41aaecca2ab,1.0
0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,audio_features,4wH4dJgrsxONID6KS2tDQM,spotify:track:4wH4dJgrsxONID6KS2tDQM,https://api.spotify.com/v1/tracks/4wH4dJgrsxONID6KS2tDQM,https://api.spotify.com/v1/audio-analysis/4wH4dJgrsxONID6KS2tDQM,258893,4,,,,,ixBOAOMPL4XvAQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XvAQAAAAAAAA==/,"""090086d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,2yboV2QBcVGEhcRlYuPpDT,2jw70GZXlAI8QzWeY2bgRc,,1.0,False,,,https://api.spotify.com/v1/tracks/4wH4dJgrsxONID6KS2tDQM,False,Maneater,82.0,https://p.scdn.co/mp3-preview/d866a400f326642b8637aa3a2806971d93690718?cid=eb1060ace869470199dfb41aaecca2ab,2.0
0.331,0.536,1,-8.631,1,0.0956,0.125,0.00143,0.139,0.0531,146.166,audio_features,4z8Ux1YLON91CcVRXsZKrS,spotify:track:4z8Ux1YLON91CcVRXsZKrS,https://api.spotify.com/v1/tracks/4z8Ux1YLON91CcVRXsZKrS,https://api.spotify.com/v1/audio-analysis/4z8Ux1YLON91CcVRXsZKrS,216413,4,,,,,ixBOAOMPL4XwAQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XwAQAAAAAAAA==/,"""090089d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,2RUX2ps4xMNTyI2iAwVyf3,6nB0iY1cjSY1KyhYyuIIKH,,1.0,False,,,https://api.spotify.com/v1/tracks/4z8Ux1YLON91CcVRXsZKrS,False,Mothercreep,34.0,https://p.scdn.co/mp3-preview/a854ad548dbf78768defab2e8c978b55d379904f?cid=eb1060ace869470199dfb41aaecca2ab,5.0
0.677,0.427,11,-5.957,0,0.113,0.467,0.00259,0.154,0.287,95.756,audio_features,5z2jTJFn8DIjOvMISl75bG,spotify:track:5z2jTJFn8DIjOvMISl75bG,https://api.spotify.com/v1/tracks/5z2jTJFn8DIjOvMISl75bG,https://api.spotify.com/v1/audio-analysis/5z2jTJFn8DIjOvMISl75bG,134947,4,,,,,ixBOAOMPL4XxAQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XxAQAAAAAAAA==/,"""09008ad1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,2nRdjEGI5gYpVhuon09eC7,1moxjboGR7GNWYIMWsRjgG,,1.0,False,,,https://api.spotify.com/v1/tracks/5z2jTJFn8DIjOvMISl75bG,False,Hospital Beds,18.0,https://p.scdn.co/mp3-preview/f3f1551fe68ada47aa875e01fa0b708ccb3c75dd?cid=eb1060ace869470199dfb41aaecca2ab,2.0
0.612,0.886,10,-4.696,1,0.0506,0.00569,0.000771,0.286,0.692,141.966,audio_features,7ssKQDHJe7PhzFt0RBFlgt,spotify:track:7ssKQDHJe7PhzFt0RBFlgt,https://api.spotify.com/v1/tracks/7ssKQDHJe7PhzFt0RBFlgt,https://api.spotify.com/v1/audio-analysis/7ssKQDHJe7PhzFt0RBFlgt,212440,4,,,,,ixBOAOMPL4XyAQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XyAQAAAAAAAA==/,"""09008bd1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,7J84ixPVFehy6FcLk8rhk3,053q0ukIDRgzwTr4vNSwab,,1.0,False,,,https://api.spotify.com/v1/tracks/7ssKQDHJe7PhzFt0RBFlgt,False,Pin,54.0,https://p.scdn.co/mp3-preview/3e92bf76661a1b55509d0b4d6abf724f25c85297?cid=eb1060ace869470199dfb41aaecca2ab,9.0
0.658,0.282,2,-8.282,0,0.0353,0.433,0.0,0.0741,0.39,119.757,audio_features,1cQ3LIkZE68pMSnPhZWXLu,spotify:track:1cQ3LIkZE68pMSnPhZWXLu,https://api.spotify.com/v1/tracks/1cQ3LIkZE68pMSnPhZWXLu,https://api.spotify.com/v1/audio-analysis/1cQ3LIkZE68pMSnPhZWXLu,277724,3,,,,,ixBOAOMPL4XzAQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4XzAQAAAAAAAA==/,"""09008cd1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,5L5evi5tJPh8WaEFAQp7Tp,1Xyo4u8uXC1ZmMpatF05PJ,,1.0,True,,,https://api.spotify.com/v1/tracks/1cQ3LIkZE68pMSnPhZWXLu,False,Earned It (Fifty Shades Of Grey),77.0,https://p.scdn.co/mp3-preview/fa73f3e8729f64d39b53d3da5f305c38147dba00?cid=eb1060ace869470199dfb41aaecca2ab,13.0
0.698,0.895,0,-4.439,1,0.0628,0.172,1.45e-05,0.409,0.838,114.914,audio_features,3i0FkJYlU4MFfYkjFHXXAM,spotify:track:3i0FkJYlU4MFfYkjFHXXAM,https://api.spotify.com/v1/tracks/3i0FkJYlU4MFfYkjFHXXAM,https://api.spotify.com/v1/audio-analysis/3i0FkJYlU4MFfYkjFHXXAM,229605,4,,,,,ixBOAOMPL4X0AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X0AQAAAAAAAA==/,"""09008dd1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,3Uq1jNGnD412ZvCb6j2DKV,2wY79sveU1sp5g7SokKOiI,,1.0,False,,,https://api.spotify.com/v1/tracks/3i0FkJYlU4MFfYkjFHXXAM,False,I'm Not Here To Make Friends,82.0,https://p.scdn.co/mp3-preview/4da0feeccda7e9909a426a89b11049dfdf2677b5?cid=eb1060ace869470199dfb41aaecca2ab,11.0
0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,audio_features,6Sq7ltF9Qa7SNFBsV5Cogx,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/tracks/6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/audio-analysis/6Sq7ltF9Qa7SNFBsV5Cogx,178567,4,,,,,ixBOAOMPL4X1AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X1AQAAAAAAAA==/,"""09008ed1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,3RQQmkQEvNCY4prGKE6oc5,4q3ewBCX7sLwd24euuV69X,,1.0,True,,,https://api.spotify.com/v1/tracks/6Sq7ltF9Qa7SNFBsV5Cogx,False,Me Porto Bonito,92.0,https://p.scdn.co/mp3-preview/5c80aedfe75d2bc15aa0e803993c43395d8054fe?cid=eb1060ace869470199dfb41aaecca2ab,3.0
0.887,0.234,9,-14.52,1,0.178,0.111,0.67,0.13,0.197,140.02,audio_features,2mnXxnrX5vCGolNkaFvVeM,spotify:track:2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/tracks/2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/audio-analysis/2mnXxnrX5vCGolNkaFvVeM,196800,4,,,,,ixBOAOMPL4X2AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X2AQAAAAAAAA==/,"""09008fd1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,2AvuFDqTlnxvYhyVaLU6NY,4SsVbpTthjScTS7U2hmr1X,,1.0,True,,,https://api.spotify.com/v1/tracks/2mnXxnrX5vCGolNkaFvVeM,False,La Jumpa,87.0,https://p.scdn.co/mp3-preview/8bcdff4719a7a4211128ec93da03892e46c4bc6a?cid=eb1060ace869470199dfb41aaecca2ab,3.0
0.798,0.412,2,-9.305,1,0.36,0.443,7.43e-05,0.219,0.304,135.959,audio_features,1AqemxWsT0iGg5Lvkm16Bt,spotify:track:1AqemxWsT0iGg5Lvkm16Bt,https://api.spotify.com/v1/tracks/1AqemxWsT0iGg5Lvkm16Bt,https://api.spotify.com/v1/audio-analysis/1AqemxWsT0iGg5Lvkm16Bt,192973,4,,,,,ixBOAOMPL4X3AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X3AQAAAAAAAA==/,"""090090d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,3MATDdrpHmQCmuOcozZjDa,13ubrt8QOOCPljQ2FL1Kca,,1.0,True,,,https://api.spotify.com/v1/tracks/1AqemxWsT0iGg5Lvkm16Bt,False,Fukk Sleep (feat. FKA twigs),70.0,https://p.scdn.co/mp3-preview/f1b7a8a50ee9b8cd78a7bd6dc5793b9fa97e8c9c?cid=eb1060ace869470199dfb41aaecca2ab,4.0
0.496,0.575,1,-7.668,1,0.0735,0.0238,0.0453,0.115,0.272,113.376,audio_features,07xIXVSU63tDJDObdAvq9I,spotify:track:07xIXVSU63tDJDObdAvq9I,https://api.spotify.com/v1/tracks/07xIXVSU63tDJDObdAvq9I,https://api.spotify.com/v1/audio-analysis/07xIXVSU63tDJDObdAvq9I,187115,4,,,,,ixBOAOMPL4X4AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X4AQAAAAAAAA==/,"""090091d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,4TB1lVYkX6XeEXkcVmDlQQ,6nB0iY1cjSY1KyhYyuIIKH,,1.0,False,,,https://api.spotify.com/v1/tracks/07xIXVSU63tDJDObdAvq9I,False,Ultraviolet,33.0,https://p.scdn.co/mp3-preview/c48d1148a8a4c44fb06a184d75f50e03d9c51f91?cid=eb1060ace869470199dfb41aaecca2ab,4.0
0.474,0.453,10,-10.759,0,0.0978,0.653,0.0425,0.142,0.195,120.261,audio_features,5HzGKiPXvj8E5bUkbi3H09,spotify:track:5HzGKiPXvj8E5bUkbi3H09,https://api.spotify.com/v1/tracks/5HzGKiPXvj8E5bUkbi3H09,https://api.spotify.com/v1/audio-analysis/5HzGKiPXvj8E5bUkbi3H09,204737,4,,,,,ixBOAOMPL4X5AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X5AQAAAAAAAA==/,"""090093d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,4TB1lVYkX6XeEXkcVmDlQQ,6nB0iY1cjSY1KyhYyuIIKH,,1.0,False,,,https://api.spotify.com/v1/tracks/5HzGKiPXvj8E5bUkbi3H09,False,Water Me,36.0,https://p.scdn.co/mp3-preview/0b9182651167e71b5868f306dc596fe04150155e?cid=eb1060ace869470199dfb41aaecca2ab,3.0
0.244,0.662,5,-8.153,0,0.0798,0.0136,0.0553,0.1,0.199,178.704,audio_features,7BDbTgU3yAWStKCvKPk6Xe,spotify:track:7BDbTgU3yAWStKCvKPk6Xe,https://api.spotify.com/v1/tracks/7BDbTgU3yAWStKCvKPk6Xe,https://api.spotify.com/v1/audio-analysis/7BDbTgU3yAWStKCvKPk6Xe,214141,3,,,,,ixBOAOMPL4X6AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X6AQAAAAAAAA==/,"""090095d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,4TB1lVYkX6XeEXkcVmDlQQ,6nB0iY1cjSY1KyhYyuIIKH,,1.0,False,,,https://api.spotify.com/v1/tracks/7BDbTgU3yAWStKCvKPk6Xe,False,How's That,31.0,https://p.scdn.co/mp3-preview/526c060afd67da8cff3816f9a9c7acd7606c1c70?cid=eb1060ace869470199dfb41aaecca2ab,1.0
0.655,0.504,7,-10.562,0,0.037,0.579,0.0171,0.111,0.391,130.001,audio_features,0nNh57CedtpSjca7uhbrtg,spotify:track:0nNh57CedtpSjca7uhbrtg,https://api.spotify.com/v1/tracks/0nNh57CedtpSjca7uhbrtg,https://api.spotify.com/v1/audio-analysis/0nNh57CedtpSjca7uhbrtg,300000,4,,,,,ixBOAOMPL4X7AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X7AQAAAAAAAA==/,"""090098d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,44keDDETPLFK48WCykPKit,6nB0iY1cjSY1KyhYyuIIKH,,1.0,False,,,https://api.spotify.com/v1/tracks/0nNh57CedtpSjca7uhbrtg,False,Ache,40.0,https://p.scdn.co/mp3-preview/8603f577a8e832f56737a172e322335a7297947a?cid=eb1060ace869470199dfb41aaecca2ab,2.0
0.49,0.402,10,-15.597,0,0.0574,0.33,0.746,0.116,0.492,83.615,audio_features,2nGVWtDBkCEhziZdY2gOGY,spotify:track:2nGVWtDBkCEhziZdY2gOGY,https://api.spotify.com/v1/tracks/2nGVWtDBkCEhziZdY2gOGY,https://api.spotify.com/v1/audio-analysis/2nGVWtDBkCEhziZdY2gOGY,223206,4,,,,,ixBOAOMPL4X8AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X8AQAAAAAAAA==/,"""090099d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,44keDDETPLFK48WCykPKit,6nB0iY1cjSY1KyhYyuIIKH,,1.0,False,,,https://api.spotify.com/v1/tracks/2nGVWtDBkCEhziZdY2gOGY,False,Weak Spot,36.0,https://p.scdn.co/mp3-preview/65668239d2051a6d2460b9fc82d2e80fc9274f3b?cid=eb1060ace869470199dfb41aaecca2ab,1.0
0.442,0.424,5,-7.218,1,0.0365,0.766,3.9e-06,0.104,0.497,120.693,audio_features,781VezZdjkZ1xagw24BNex,spotify:track:781VezZdjkZ1xagw24BNex,https://api.spotify.com/v1/tracks/781VezZdjkZ1xagw24BNex,https://api.spotify.com/v1/audio-analysis/781VezZdjkZ1xagw24BNex,251211,5,,,,,ixBOAOMPL4X9AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X9AQAAAAAAAA==/,"""09009ad1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,6nkWPFeRfawPjz7GpyTiis,6nB0iY1cjSY1KyhYyuIIKH,,1.0,False,,,https://api.spotify.com/v1/tracks/781VezZdjkZ1xagw24BNex,False,Good to Love,39.0,https://p.scdn.co/mp3-preview/77b76902a6e718092f48a4cf257107816233989c?cid=eb1060ace869470199dfb41aaecca2ab,1.0
0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,audio_features,0vFOzaXqZHahrZp6enQwQb,spotify:track:0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/tracks/0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/audio-analysis/0vFOzaXqZHahrZp6enQwQb,382834,1,,,,,ixBOAOMPL4X+AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X+AQAAAAAAAA==/,"""09009cd1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,4LH4d3cOWNNsVw41Gqt2kv,0k17h0D3J5VfsdmQ1iZtE9,,1.0,True,,,https://api.spotify.com/v1/tracks/0vFOzaXqZHahrZp6enQwQb,False,Money,75.0,https://p.scdn.co/mp3-preview/103d8d96e99d937f45e01432cfe8f8c3a990c572?cid=eb1060ace869470199dfb41aaecca2ab,6.0
0.378,0.196,0,-12.5,1,0.0561,0.842,2.76e-05,0.105,0.0995,119.037,audio_features,7BpykYGkewMF00FzSJLSgH,spotify:track:7BpykYGkewMF00FzSJLSgH,https://api.spotify.com/v1/tracks/7BpykYGkewMF00FzSJLSgH,https://api.spotify.com/v1/audio-analysis/7BpykYGkewMF00FzSJLSgH,224947,5,,,,,ixBOAOMPL4X-AQAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4X-AQAAAAAAAA==/,"""09009dd1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,3DMR3yM5crnt1dG9lLaMTZ,6nB0iY1cjSY1KyhYyuIIKH,,1.0,False,,,https://api.spotify.com/v1/tracks/7BpykYGkewMF00FzSJLSgH,False,home with you,53.0,https://p.scdn.co/mp3-preview/2b7cf6185fdf4083410553f65cd3cb1ad7339cac?cid=eb1060ace869470199dfb41aaecca2ab,2.0
0.747,0.739,8,-6.008,1,0.0487,0.0106,2.22e-05,0.101,0.523,120.996,audio_features,1Xg9k7OAyJryBXVx3KUklz,spotify:track:1Xg9k7OAyJryBXVx3KUklz,https://api.spotify.com/v1/tracks/1Xg9k7OAyJryBXVx3KUklz,https://api.spotify.com/v1/audio-analysis/1Xg9k7OAyJryBXVx3KUklz,220196,4,,,,,ixBOAOMPL4UAAgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UAAgAAAAAAAA==/,"""09009fd1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,3esNgb0dchNmQ3MhlUVaa7,1Xyo4u8uXC1ZmMpatF05PJ,,1.0,False,,,https://api.spotify.com/v1/tracks/1Xg9k7OAyJryBXVx3KUklz,False,Take My Breath - Single Version,63.0,https://p.scdn.co/mp3-preview/5110185c7cad6548907fb26da90dc9d9b724d1be?cid=eb1060ace869470199dfb41aaecca2ab,17.0
0.731,0.807,8,-4.198,1,0.0371,0.00255,0.0749,0.122,0.788,114.004,audio_features,6v45K2PJJpPYGY4vwkRmsd,spotify:track:6v45K2PJJpPYGY4vwkRmsd,https://api.spotify.com/v1/tracks/6v45K2PJJpPYGY4vwkRmsd,https://api.spotify.com/v1/audio-analysis/6v45K2PJJpPYGY4vwkRmsd,208226,4,,,,,ixBOAOMPL4UBAgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UBAgAAAAAAAA==/,"""0900a1d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,3O52AkvWUCF7MfkfLfnobb,3PhoLpVuITZKcymswpck5b,,1.0,False,,,https://api.spotify.com/v1/tracks/6v45K2PJJpPYGY4vwkRmsd,False,Orbit,25.0,https://p.scdn.co/mp3-preview/0749ac0e3a8264e68223376fb088b6ff70fd002b?cid=eb1060ace869470199dfb41aaecca2ab,10.0
0.609,0.838,0,-6.404,0,0.0373,0.0607,6.83e-05,0.237,0.214,125.001,audio_features,0QhK3mldsMbAFSn6owXYuJ,spotify:track:0QhK3mldsMbAFSn6owXYuJ,https://api.spotify.com/v1/tracks/0QhK3mldsMbAFSn6owXYuJ,https://api.spotify.com/v1/audio-analysis/0QhK3mldsMbAFSn6owXYuJ,284904,4,,,,,ixBOAOMPL4UCAgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UCAgAAAAAAAA==/,"""0900a2d1-0000-0b00-0000-6469062e0000""",attachments/,1684604462,3O52AkvWUCF7MfkfLfnobb,3PhoLpVuITZKcymswpck5b,,1.0,False,,,https://api.spotify.com/v1/tracks/0QhK3mldsMbAFSn6owXYuJ,False,It's a sin - global reach mix,28.0,https://p.scdn.co/mp3-preview/87103d35c1c6c3850d38b36d2db36cf0c6280516?cid=eb1060ace869470199dfb41aaecca2ab,8.0
0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,audio_features,6JIC3hbC28JZKZ8AlAqX8h,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,https://api.spotify.com/v1/tracks/6JIC3hbC28JZKZ8AlAqX8h,https://api.spotify.com/v1/audio-analysis/6JIC3hbC28JZKZ8AlAqX8h,202735,4,,,,,ixBOAOMPL4UDAgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UDAgAAAAAAAA==/,"""0900a3d1-0000-0b00-0000-6469062f0000""",attachments/,1684604463,2Gd77sRs3Y8z8V08Hj6EzC,3PhoLpVuITZKcymswpck5b,,1.0,False,,,https://api.spotify.com/v1/tracks/6JIC3hbC28JZKZ8AlAqX8h,False,Cold Heart - PNAU Remix,82.0,https://p.scdn.co/mp3-preview/5bb43ccb964f2aa3975e18aa66a58e72fa1a069e?cid=eb1060ace869470199dfb41aaecca2ab,1.0
0.324,0.265,2,-13.398,1,0.0302,0.0732,0.341,0.366,0.208,133.568,audio_features,05uGBKRCuePsf43Hfm0JwX,spotify:track:05uGBKRCuePsf43Hfm0JwX,https://api.spotify.com/v1/tracks/05uGBKRCuePsf43Hfm0JwX,https://api.spotify.com/v1/audio-analysis/05uGBKRCuePsf43Hfm0JwX,226667,4,,,,,ixBOAOMPL4UEAgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UEAgAAAAAAAA==/,"""0900a7d1-0000-0b00-0000-6469062f0000""",attachments/,1684604463,4LH4d3cOWNNsVw41Gqt2kv,0k17h0D3J5VfsdmQ1iZtE9,,1.0,False,,,https://api.spotify.com/v1/tracks/05uGBKRCuePsf43Hfm0JwX,False,Brain Damage,69.0,https://p.scdn.co/mp3-preview/d9dcf5b0c2791dd57098751f27252a4534c74c2e?cid=eb1060ace869470199dfb41aaecca2ab,9.0
0.389,0.563,9,-21.191,1,0.0622,0.65,0.903,0.104,0.134,165.393,audio_features,73OIUNKRi2y24Cu9cOLrzM,spotify:track:73OIUNKRi2y24Cu9cOLrzM,https://api.spotify.com/v1/tracks/73OIUNKRi2y24Cu9cOLrzM,https://api.spotify.com/v1/audio-analysis/73OIUNKRi2y24Cu9cOLrzM,225385,4,,,,,ixBOAOMPL4UFAgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UFAgAAAAAAAA==/,"""0900a8d1-0000-0b00-0000-6469062f0000""",attachments/,1684604463,4LH4d3cOWNNsVw41Gqt2kv,0k17h0D3J5VfsdmQ1iZtE9,,1.0,False,,,https://api.spotify.com/v1/tracks/73OIUNKRi2y24Cu9cOLrzM,False,On the Run,63.0,https://p.scdn.co/mp3-preview/420a1bfaa06c4699460dcb887acb2d6d7e9f9f0c?cid=eb1060ace869470199dfb41aaecca2ab,3.0
0.663,0.822,1,-6.26,1,0.193,0.0325,0.0,0.15,0.829,155.062,audio_features,6orhw8iytwqpIJOwZPP3vp,spotify:track:6orhw8iytwqpIJOwZPP3vp,https://api.spotify.com/v1/tracks/6orhw8iytwqpIJOwZPP3vp,https://api.spotify.com/v1/audio-analysis/6orhw8iytwqpIJOwZPP3vp,91819,4,,,,,ixBOAOMPL4UGAgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UGAgAAAAAAAA==/,"""0900a9d1-0000-0b00-0000-6469062f0000""",attachments/,1684604463,5m2Qjtg2Og7ee5TcTgJZkn,2TGtBMeVz0MkIATkn2gHhe,,1.0,True,,,https://api.spotify.com/v1/tracks/6orhw8iytwqpIJOwZPP3vp,False,CAMARIM,46.0,https://p.scdn.co/mp3-preview/a2ea987c6d9fd9a1c6250737ecdb56987c05a3b0?cid=eb1060ace869470199dfb41aaecca2ab,4.0
0.647,0.789,6,-6.782,1,0.246,0.348,0.0,0.357,0.843,79.969,audio_features,24UomDmOjtIWkTzs63k97U,spotify:track:24UomDmOjtIWkTzs63k97U,https://api.spotify.com/v1/tracks/24UomDmOjtIWkTzs63k97U,https://api.spotify.com/v1/audio-analysis/24UomDmOjtIWkTzs63k97U,166500,4,,,,,ixBOAOMPL4UHAgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UHAgAAAAAAAA==/,"""0900aad1-0000-0b00-0000-6469062f0000""",attachments/,1684604463,5m2Qjtg2Og7ee5TcTgJZkn,2TGtBMeVz0MkIATkn2gHhe,,1.0,True,,,https://api.spotify.com/v1/tracks/24UomDmOjtIWkTzs63k97U,False,DESGRAÇADA,41.0,https://p.scdn.co/mp3-preview/2646c658722365a8c6397b06d795e33699159b15?cid=eb1060ace869470199dfb41aaecca2ab,1.0
0.589,0.632,11,-6.818,0,0.16,0.0121,0.0,0.403,0.46,102.311,audio_features,1RAeuvRyRzCweAK3jUT0ZW,spotify:track:1RAeuvRyRzCweAK3jUT0ZW,https://api.spotify.com/v1/tracks/1RAeuvRyRzCweAK3jUT0ZW,https://api.spotify.com/v1/audio-analysis/1RAeuvRyRzCweAK3jUT0ZW,191025,4,,,,,ixBOAOMPL4UIAgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UIAgAAAAAAAA==/,"""0900b1d1-0000-0b00-0000-6469062f0000""",attachments/,1684604463,5kDmlA2g9Y1YCbNo2Ufxlz,74KM79TiuVKeVCqs8QtB0B,,1.0,False,,,https://api.spotify.com/v1/tracks/1RAeuvRyRzCweAK3jUT0ZW,False,bet u wanna,62.0,https://p.scdn.co/mp3-preview/a9c6773fd78c8887c7ad7df2b5e97ad5fb43a335?cid=eb1060ace869470199dfb41aaecca2ab,8.0
